"","HybridLouvain","Treatment","N","Total","Freq","CD45","CD57","In115Di","IdU","CD103","CD19","CD45RA","KLRG1","CD4","CD8","Perforin","CD16","CD127","CD1c","CD123","CD66b","PD1","ICOS","CD27","TIM3","CCR6","CD14","CD56","CD69","41BB","CD25","CCR7","CD3","OX40","CD38","CD95","LAG3","CXCR3","HLADR","TIGIT","GranzymeB","DNA","Osmium","CD11b"
"206","monocyte_12","1_normal",3,169733,1.76748186858183e-05,0.817986253418266,0.117353680458153,0.00313875594148388,0.142489610686362,0.455297175498788,0.146295977548859,0.16546796376105,0.1403953007864,0.400765000542902,0.674555250181057,0.643310558431796,0.228963617715336,0.0235814269065552,0.10852969772605,0.128732619258959,0.233970750820543,0.370951975164594,0.30832197937327,0.546734052697652,0.221639885600972,0.0371009348831838,0.700758275103444,0.0895308520534546,0.54629098940464,0.0088361446336876,0.180682945896416,0.00686006245764668,0.607862408095828,0.0639518223344121,0.538412490058019,0.681621906464796,0.432570639721188,0.513142386673717,0.532548077389783,0.383877439096627,0.457687955319056,0.890070983527973,0.612587781452049,0.532278517585834
"207","monocyte_12","2_border",2,55703,3.59047089025726e-05,0.802638660273629,0.329060360385451,0.190314383684518,0.169007721921239,0.565561429229025,0.211566076760906,0,0.115384984532875,0.455029148122671,0.656551165728251,0.470797287320602,0.255951758610141,0,0.0533859207305106,0.260204148967048,0.195609743416434,0.38594852866992,0.47642635838553,0.554205586915386,0.474975032011747,0.307063825386997,0.704138032102547,0.114882210628778,0.623230904027762,0.0941553532838978,0.070684980546204,0.0195334778032944,0.470374194588817,0,0.409104525295508,0.579160880751601,0.291700380684962,0.611732471360639,0.628431978629048,0.378779995129785,0.273519066592565,0.865559183513133,0.580997703366616,0.516948324586087
"208","monocyte_12","3_tumor",72,333723,0.000215747790832517,0.874550651580494,0.103203498879089,0.0496718397489917,0.127708839687546,0.5214912546505,0.168305714620694,0.22336429653162,0.163210697261429,0.608146963960632,0.714101107488851,0.472037978174026,0.325283325014322,0.121235659015379,0.0707663541706103,0.125417501563074,0.226327514919864,0.35468695546523,0.438304356056548,0.577470297783244,0.434378844395439,0.360815538007008,0.805899829519454,0.243545181430599,0.613850854313203,0.101757097177273,0.130545745539736,0.140939572443593,0.620925361995012,0.0970090181580485,0.579690337123856,0.622272850146977,0.394090961528827,0.642670284228635,0.843721443694292,0.553720704932439,0.409176630177098,0.903238623814532,0.651001214405831,0.549841127560087
"209","t_cell_11","1_normal",153,169733,0.000901415752976734,0.826550776529449,0.098935113219483,0.0327136936630453,0.13583193825473,0.142681712194607,0.139463662370544,0.227706030433797,0.461157709730835,0.49875148426699,0.478894061092312,0.583497334771613,0.219300325970857,0.401583145410287,0.105372877593313,0.130440185293902,0.0967403559330284,0.204593165080953,0.260174984403002,0.405858653954163,0.320465139746583,0.386835131463149,0.546398462793482,0.381762399962337,0.626195705115413,0.091704160644625,0.107955808340047,0.190384517532594,0.674183911995578,0.0929834171915129,0.425860224716737,0.555116077339168,0.253407428019416,0.383948278842969,0.51050782590139,0.240619075149166,0.360337160904479,0.848631202806963,0.549449999730548,0.408486840630083
"210","t_cell_11","2_border",74,55703,0.00132847422939519,0.85511868994257,0.0790904453125766,0.0207458561936271,0.0812905060239671,0.190276872772665,0.172113518421121,0.269536792827222,0.361554067134816,0.470701549713727,0.477069683008541,0.409905577169527,0.172582241661987,0.346023336654518,0.115153795405209,0.0995885965202519,0.0830235616364262,0.194575512066735,0.29637006773046,0.479030278767726,0.283109272818606,0.36691125787006,0.4805170649253,0.268286447524595,0.602464980859534,0.0854205509510898,0.121705475091437,0.215411244298133,0.676647377468548,0.0843163950379197,0.410956854762488,0.593350619143633,0.310969820016717,0.527835213094387,0.584075790950693,0.273939682134975,0.282799657841511,0.841234466513634,0.540566878157237,0.408180339098285
"211","t_cell_11","3_tumor",1308,333723,0.00391941820012406,0.845947551387169,0.122911487693057,0.0537719039557947,0.150512720181695,0.349920095537836,0.243336344068882,0.301936766751073,0.207644731285825,0.544933709935767,0.559024587244874,0.398749123439519,0.194858867811954,0.229388153574855,0.128339446942825,0.0751442398267404,0.113534452464912,0.313669577637291,0.461951224589741,0.599885103645729,0.324988100547235,0.372712669141785,0.471262389312259,0.216867345004202,0.632502309520518,0.117028019036388,0.205562295446239,0.263494240776829,0.720607543867524,0.118892368430544,0.467264009481768,0.625275548519638,0.400314715007876,0.652098946852613,0.640826549945383,0.50254589807003,0.314610093918677,0.861590572234523,0.575138822863051,0.341887735093584
"212","granulocyte_16","1_normal",1127,169733,0.00663984021963908,0.76053555020201,0.0851838229161036,0.0242277216791183,0.146227849053359,0.132845528295738,0.0846790764147397,0.186396171977508,0.450062939951255,0.0941323138215994,0.480771023483548,0.519328520330436,0.512145411244989,0.347509928990586,0.0524605227866334,0.0263711022654321,0.524270832013173,0.1911205564677,0.223502346338004,0.277986252699722,0.0336179172225679,0.109244263890013,0.0789014965491278,0.371116638586077,0.603899002485087,0.0796455604555587,0.0693308296081163,0.111854789140289,0.646033101904206,0.0556872815895478,0.257731099076681,0.483922320842617,0.15779661598335,0.312918863764525,0.158191953556513,0.213674748710961,0.332557229111645,0.813355465172526,0.48014962159867,0.490544044516926
"213","granulocyte_16","2_border",167,55703,0.00299804319336481,0.762346291702025,0.120423310558314,0.0365115949948004,0.101884555054555,0.16776184347373,0.063361551396616,0.137303896260092,0.334295992973116,0.0568772325668037,0.520428868276915,0.33063842831313,0.288264703048981,0.318198748855336,0.040909449080413,0.0133483734938652,0.410940793432995,0.20414500990452,0.219434949036088,0.325942618629584,0.0479360897680444,0.11856458135311,0.055365617618651,0.208130190122491,0.573206636480418,0.0821190006121106,0.0669460955977172,0.107521303163902,0.620079767049895,0.0450146703980246,0.259103228602752,0.484748297278145,0.189333513935861,0.452991494109066,0.157964674533404,0.195820623577504,0.227287199920374,0.780188504791157,0.426669035449643,0.36658124489598
"214","granulocyte_16","3_tumor",1748,333723,0.00523787692187832,0.753327928890633,0.15896800603624,0.0765862260882809,0.139449986841045,0.467846491110344,0.111335429044156,0.145895275661651,0.171723980517078,0.117928085732088,0.712318153463316,0.344761865471991,0.342115828987011,0.149193366568045,0.0434977761542962,0.030534191614355,0.451579556437883,0.344947307899283,0.382120405104551,0.544545677290954,0.129618217669571,0.0801401307245505,0.0684837216769035,0.123786771938798,0.621370925260964,0.108832853864228,0.0916406883749714,0.154498556407755,0.644820942496375,0.0690527852306293,0.42823034890353,0.529603958393165,0.289050949486545,0.599090535558754,0.222798452313797,0.411102504038272,0.281506514198956,0.794213598030049,0.447679324868555,0.34969506630776
"215","basophil_9","1_normal",76,169733,0.000447762073374064,0.517482879577264,0.0239088023058576,0.00814553650251415,0.0960187654602855,0.142433654677078,0.0271803997632762,0.0282199517815268,0.0864925340144298,0.0221909913220189,0.389687155967727,0.256254848077683,0.0454528967565294,0.0460361077555439,0.00879987776278225,0.0153275940720756,0.00575218042644679,0.0843182180515889,0.111794206017013,0.103610011442681,0.0121291731305229,0.00984626802957001,0.0124516193169183,0.00909079421353735,0.262770730346628,0.0215558307086365,0.0170249359626946,0.0170439286145345,0.265029238448266,0.00930822739521029,0.0963105473001086,0.214699372364064,0.0322148718499089,0.181453417577412,0.0250973650030127,0.0675940229226655,0.107196800645329,0.73204452611763,0.340896593136272,0.206573605864548
"216","basophil_9","2_border",35,55703,0.00062833240579502,0.527979219523185,0.0405649271075521,0.0126722153196056,0.107010606992318,0.165895491859954,0.0221839154511951,0.0457107279681443,0.142803314126632,0.043880938688697,0.420396202199517,0.165557961130775,0.0191210286815003,0.10434482503872,0.00628819115646601,0.0212431382368125,0.00544969566044318,0.14616906004242,0.142451252417373,0.0932335783182032,0.0131637446666417,0.0194048745879696,0.0108137946296489,0.00712028913936354,0.284204867202858,0.0300611582262719,0.0128484884081335,0.0213495533580731,0.275019074850229,0.0097012986857059,0.116964057071641,0.24263740689559,0.0516313200738591,0.259265506884892,0.0270222850640785,0.079882387790717,0.109807893267511,0.757828313882407,0.396442486769151,0.204349182634951
"217","basophil_9","3_tumor",109,333723,0.000326618183343671,0.457141975076335,0.0302562379724778,0.0104376921431812,0.127420632696016,0.232950664316146,0.0233960577639182,0.0304930116363969,0.0292746125899547,0.0363509368855638,0.318934625749634,0.149124412511497,0.0389681932889161,0.0384185841873002,0.00305113399120157,0.0115468555382375,0.00963540125785349,0.0839325427756755,0.174058083139999,0.112786384993407,0.0118208459975499,0.0170822343746339,0.0122876207635265,0.00782010821118994,0.262771102525039,0.0146837360616179,0.0182754699958662,0.0806500911796368,0.25575121969332,0.0106135363199627,0.170512644219161,0.223224107240761,0.085291753005478,0.385112938078235,0.0241447937404076,0.1228964740599,0.12601978923873,0.734500233175394,0.328435421682453,0.0979406800246727
"218","mdc_10","1_normal",62,169733,0.000365279586173579,0.513152117279202,0.170413289028524,0.111290264218741,0.169305908514447,0.0907089766111331,0.0325973002282712,0.0364760363287103,0.0575454269135399,0.0439609586318715,0.303244293016938,0.232712869583643,0.0618029629076638,0.0232470415558338,0.0149398121248993,0.0107049347848057,0.110551305828025,0.0833203634365455,0.114762096340687,0.179905965060279,0.033566207527613,0.0687242405512932,0.0343620939624202,0.0678908050775747,0.24319599944405,0.0199215832012858,0.0328731638677592,0.0817168630104396,0.353785080434505,0.0231076114967549,0.258857568197586,0.301394534310285,0.108819147882882,0.386591482803645,0.313772637719279,0.193591581064664,0.186321606787622,0.726386875168263,0.367049135502569,0.158608498235027
"219","mdc_10","2_border",65,55703,0.00116690303933361,0.583683844479373,0.150115804984385,0.0838696993196172,0.0728928725511186,0.145315772546623,0.0236268584632415,0.0473066765189148,0.0690993380101724,0.0378026115402361,0.407015750724365,0.180717757573027,0.0607653079051037,0.0323863061719957,0.0113771680311634,0.0116935317754842,0.0810971447185087,0.126296244856361,0.128581715082456,0.230408536166893,0.027946916115999,0.122777864164302,0.0126508510298533,0.062539596756113,0.258279508847656,0.0367667116452889,0.0218615138079273,0.165299388568115,0.388741384177196,0.0241728249397384,0.25980776303137,0.310152256149979,0.125018434091136,0.483320893044524,0.312763010430362,0.164395825456904,0.222580062352096,0.744026078984845,0.343419909191632,0.20888449611024
"220","mdc_10","3_tumor",429,333723,0.00128549725371041,0.517602704274924,0.124739072549291,0.0718655391680557,0.127432062726144,0.172570088317861,0.0337336767763439,0.0507831429049786,0.0520911947109459,0.0461116278791877,0.371539477653159,0.174923790496055,0.0743892229795021,0.0282976001415785,0.0135415226090279,0.0134839212944932,0.120426303286563,0.0836460595639414,0.15453457329527,0.202690842170574,0.0284470993152606,0.0995536522787764,0.0281043152146836,0.0526674296776253,0.319082935362152,0.032819762477845,0.0300912483507281,0.175871369419617,0.387897600148567,0.0220801547423521,0.277696511717035,0.290070941701063,0.136647544511823,0.537662119199059,0.30402870116856,0.186634369580167,0.205983197930924,0.736460424134437,0.358084724956702,0.120722388790536
"221","mdc_9","1_normal",40,169733,0.000235664249144244,0.851289021561866,0.185322105786868,0.088908104501791,0.839587371522712,0.361435362788172,0.0505801874482651,0.128227012003128,0.208600476557049,0.0838170841947953,0.754293983133691,0.532042614790875,0.158995511427979,0.0464139103000846,0.0437372975176093,0.0215549357746632,0.121004838230642,0.574173783466846,0.449018286542653,0.651336981338758,0.108598409750423,0.0276372183697605,0.0464434367008623,0.105852640588374,0.563640360094464,0.15341950648695,0.116393595270961,0.0947251975017763,0.655460466003837,0.0686052399988749,0.537376924606362,0.694452677344872,0.42678258472153,0.492470865556577,0.625595930000506,0.491689451762216,0.340398148754889,0.808493755772559,0.475362676343151,0.134070496949319
"222","mdc_9","2_border",84,55703,0.00150799777390805,0.859760412501301,0.225254079289741,0.134839239884808,0.863944669477128,0.530713149878876,0.0486178712516408,0.111064057338606,0.15407244516147,0.102799784290142,0.798899410205731,0.382984128231952,0.123357154663834,0.0426021982740911,0.0389772242556463,0.0146133567382751,0.0927565895808333,0.646883863337368,0.539581216342287,0.691014796678165,0.182038458412385,0.0154733498661098,0.0377178353067342,0.0775771613289558,0.601008341200644,0.221051127538689,0.0835598704449301,0.108312268456351,0.656222355752632,0.0618077491146712,0.556370918817878,0.709934296610177,0.428350344403078,0.644917328251283,0.659820334276774,0.514807385693515,0.274466700241353,0.802526001291325,0.472468467266432,0.167734235654976
"223","mdc_9","3_tumor",46,333723,0.000137838866365219,0.870570276988687,0.359852615712047,0.253144200766148,0.891328925622232,0.302041578289496,0.0452265691740362,0.151472678069784,0.320809541463719,0.132219547346401,0.754205498902297,0.455628396243979,0.148987976131111,0.0613644620626692,0.0397359209944896,0.025843488452955,0.123310565773139,0.36728092478379,0.525004378399416,0.4605345330002,0.116863586653881,0.0319285788257626,0.0647413149239451,0.135682367758179,0.410927835843031,0.146506087456065,0.121653510499581,0.158796379909152,0.723799743635726,0.113427660500082,0.57609720763978,0.773972597630752,0.591969191851088,0.720011127891527,0.691720436764948,0.529672567055909,0.416053870173817,0.831259385173062,0.52785581794248,0.112345044566219
"224","t_cell_18","1_normal",554,169733,0.00326394985064778,0.794408181355691,0.503206770993849,0.247003282234022,0.118707743835762,0.0592620765834451,0.0470520670768381,0.0950516029563363,0.311492046371213,0.062525181955117,0.538724895631105,0.450192978443492,0.116348088465722,0.0516553022274863,0.0189753555300074,0.0147305221500231,0.0559864600798161,0.362481334833917,0.267696020446401,0.565875870337154,0.0772155016906312,0.02475667177205,0.0434723021352713,0.0573232281234796,0.553927628747184,0.0897661338664621,0.0662697672952925,0.101048709188082,0.664327597462597,0.0605725157369338,0.380007135661085,0.583280503006436,0.236108699974138,0.387306290186025,0.318016129785681,0.406189384910961,0.329223380483143,0.742376100389777,0.375441245479561,0.119644935577584
"225","t_cell_18","2_border",925,55703,0.0166059278674398,0.806748088518184,0.543218144439635,0.270481790682867,0.0864097367564811,0.0577498585826054,0.0462508723342422,0.101852336393032,0.275306269001725,0.0512765441288688,0.607741379708286,0.306529857957118,0.0837197983342153,0.0605105961483776,0.0167355900297984,0.0134237717578519,0.0476153166775324,0.360861893720754,0.313569068185469,0.579050631951827,0.0948185966211737,0.0236300787491623,0.0418368389183172,0.0528055978355514,0.577872246553883,0.101433248260637,0.0698507156154965,0.0955464377007449,0.669642310568734,0.0596328336649318,0.39888501859101,0.598049072146867,0.291182620283715,0.516227373713088,0.315394137164722,0.382332241916617,0.294893308040495,0.749080595373941,0.38483203226941,0.158904411649145
